path	extension	pdb_md5	local_md5	status
framework/precompiled.cpp	.cpp	C80D17D01B54DDEE670118C2BABA8129	13D82C9B488B72839833758C059E03CC	different
framework/precompiled.h	.h	DC1CD0DC4B0C750B716154D39B6D1AB6	0423DE7F6F9934297DCC73CE522C7020	different
framework/session.cpp	.cpp	0A93BA43BBF5345110C3B9A9BD193AB2	E245381C701C71693738AF25BBC27DCB	different
framework/session.h	.h	5CCAE97DA9A7A11068B98B0ECBC1F169	5CCAE97DA9A7A11068B98B0ECBC1F169	exact
framework/session_local.h	.h	B0376C42D8E7FD39796B7581850367E3	6D1564118AE7058699C59D6A667125FB	different
framework/session_menu.cpp	.cpp	D38743243FB6FB4011B638496234DEB9	415F5011BB82BC6394336505AAA547CE	different
framework/toolmanager.cpp	.cpp	990A7DC910131D12F42DBA6A901332BA		missing
framework/usercmdgen.cpp	.cpp	963DA3AA06B992832C9DDAA2AFCE154B	36B0654568D3A6E43BAF0F8763FFED81	different
framework/usercmdgen.h	.h	84E27FB31ED22E58E0062EADC3ACC18E	84E27FB31ED22E58E0062EADC3ACC18E	exact
game/botai/bot_common.h	.h	D2CED96A271DF6F9AD5622BF95591B06	D97FEAE9EE346D38435A2D52FA323925	different
game/botai/botai_debug.h	.h	524E9103912AD65A7138001CC711A83C	524E9103912AD65A7138001CC711A83C	exact
game/decls/declgui.h	.h	4572368E875F676BE8A678D8A2A38B87	4572368E875F676BE8A678D8A2A38B87	exact
game/game.h	.h	A7C925B1ACF9C4DEDDA4430F75F6E2D5	A7C925B1ACF9C4DEDDA4430F75F6E2D5	exact
game/guis/uiobject.h	.h	08BECEB57E38C8694DF4611529FF4C46	08BECEB57E38C8694DF4611529FF4C46	exact
game/guis/uiobjectscriptstate.h	.h	9E4F3203AD0059F74B5EE1E40F206C18	9E4F3203AD0059F74B5EE1E40F206C18	exact
game/guis/uitimeline.h	.h	B262663FD94C1566F76276F42CC1B627	B262663FD94C1566F76276F42CC1B627	exact
game/guis/userinterfacemanager.h	.h	7208C71CFF528CF9ED44ADD3D5256F91	7208C71CFF528CF9ED44ADD3D5256F91	exact
game/guis/userinterfacescript.h	.h	CBC113147B4E5E51912992750E86CE1E	CBC113147B4E5E51912992750E86CE1E	exact
game/guis/userinterfacetypes.h	.h	3F731F7FF158271F4D7025D28FA9B9F9	3F731F7FF158271F4D7025D28FA9B9F9	exact
idlib/autoptr.h	.h	85A09104AC3DEF2356DD97243E261FE2	85A09104AC3DEF2356DD97243E261FE2	exact
idlib/bitmsg.cpp	.cpp	17DAB3267EB33385C760B84EA6071D12	17DAB3267EB33385C760B84EA6071D12	exact
idlib/bitmsg.h	.h	9A434D2D3D3233D0DE2E878D3FA1C726	9A434D2D3D3233D0DE2E878D3FA1C726	exact
idlib/bv/bounds.cpp	.cpp	83730DC6E36BAFFEA0FDF62D6C4CF71B	83730DC6E36BAFFEA0FDF62D6C4CF71B	exact
idlib/bv/bounds.h	.h	B057788B1C0F1EC2A9F6A632CEC5790D	B057788B1C0F1EC2A9F6A632CEC5790D	exact
idlib/bv/bounds2d.h	.h	4B7173554A6B6BA1C25C9414DD8C5BFF	4B7173554A6B6BA1C25C9414DD8C5BFF	exact
idlib/bv/boundsshort.cpp	.cpp	A0BABAAE64AF6B86898BB0754F9982A6	A0BABAAE64AF6B86898BB0754F9982A6	exact
idlib/bv/boundsshort.h	.h	EE477220BD7C4A2BC424BFC3C3754B7B	EE477220BD7C4A2BC424BFC3C3754B7B	exact
idlib/bv/box.cpp	.cpp	A6572A2966CFE063530451728E56D591	A6572A2966CFE063530451728E56D591	exact
idlib/bv/box.h	.h	ECA0E7AD576232A83E7624F0E0C1A033	ECA0E7AD576232A83E7624F0E0C1A033	exact
idlib/bv/frustum.cpp	.cpp	EA8DFD241EE9C0BBB16D75929F71183E	EA8DFD241EE9C0BBB16D75929F71183E	exact
idlib/bv/frustum.h	.h	71B5E1694D2392E8438AFC2A55B98BE5	71B5E1694D2392E8438AFC2A55B98BE5	exact
idlib/bv/sphere.cpp	.cpp	D469876038EF122B576D420E1B26226B	D469876038EF122B576D420E1B26226B	exact
idlib/bv/sphere.h	.h	D34AF680B663FD74ED1D7E5064BB88AA	D34AF680B663FD74ED1D7E5064BB88AA	exact
idlib/callable.h	.h	AAABA7F28177FB1CA78D315BEDA42C35	AAABA7F28177FB1CA78D315BEDA42C35	exact
idlib/color.cpp	.cpp	5B9C8B7C0B3CF11244E90405828323A6	5B9C8B7C0B3CF11244E90405828323A6	exact
idlib/color.h	.h	EDB203EF0A5D3C1922CF5EF8AB8BB4F2	EDB203EF0A5D3C1922CF5EF8AB8BB4F2	exact
idlib/containers/binsearch.h	.h	94DC3501874CC099F380A6E847A6844E	94DC3501874CC099F380A6E847A6844E	exact
idlib/containers/bitfield.h	.h	5B9B021D0D9CE25921494E4DE7710B10	5B9B021D0D9CE25921494E4DE7710B10	exact
idlib/containers/btree.h	.h	941A6A712075B2D7B5A74C4D1BA0E603	941A6A712075B2D7B5A74C4D1BA0E603	exact
idlib/containers/deque.h	.h	49090A4209EA4CCA4FC17B490F445A7A	49090A4209EA4CCA4FC17B490F445A7A	exact
idlib/containers/grid.h	.h	7208C348AEF5AC9A5761BC5A1BFD9B36	7208C348AEF5AC9A5761BC5A1BFD9B36	exact
idlib/containers/handles.h	.h	4383B3B9B3EAE5AC150B153BFC271C51	4383B3B9B3EAE5AC150B153BFC271C51	exact
idlib/containers/hashindex.h	.h	A2F5AB1FC311170FF52695533CBEFBB3	A2F5AB1FC311170FF52695533CBEFBB3	exact
idlib/containers/hashindeximpl.h	.h	F193BAFAAEEF480DAAC2F9AB1B4B4AC4	F193BAFAAEEF480DAAC2F9AB1B4B4AC4	exact
idlib/containers/hashmap.h	.h	636D7A30F5B6E8B7974B36658395AF05	636D7A30F5B6E8B7974B36658395AF05	exact
idlib/containers/hashmapgeneric.h	.h	78829C14980F01C8809C898A0F53B8FF	78829C14980F01C8809C898A0F53B8FF	exact
idlib/containers/hierarchy.h	.h	D91BAD08093086896A2448C2062AD687	D91BAD08093086896A2448C2062AD687	exact
idlib/containers/linkedlist.h	.h	4699706851A5637B00C26F475C2B7694	4699706851A5637B00C26F475C2B7694	exact
idlib/containers/linklist.h	.h	65A18A2BC2649DFAE52DE0347F6DE8B7	65A18A2BC2649DFAE52DE0347F6DE8B7	exact
idlib/containers/list.h	.h	46E11B6097C14DDE73EE34FF5E7316E7	46E11B6097C14DDE73EE34FF5E7316E7	exact
idlib/containers/pair.h	.h	79279A167B393E014BF0E5E51EF4E217	79279A167B393E014BF0E5E51EF4E217	exact
idlib/containers/planeset.h	.h	8C421D7BA4788E42D6A9DA6F832C234A	8C421D7BA4788E42D6A9DA6F832C234A	exact
idlib/containers/quadtree.h	.h	21C39A266E861C9DA05A3D8F0AA1D4C5	21C39A266E861C9DA05A3D8F0AA1D4C5	exact
idlib/containers/queue.h	.h	5E6768BF2CFABBF25F4AA0A093BCC0A2	5E6768BF2CFABBF25F4AA0A093BCC0A2	exact
idlib/containers/stack.h	.h	4FD8870A9797B151BB0B24D4602FDD4B	4FD8870A9797B151BB0B24D4602FDD4B	exact
idlib/containers/staticlist.h	.h	628B4C748427275715D591436187619C	628B4C748427275715D591436187619C	exact
idlib/containers/strlist.h	.h	33A8431A25FD32E2113B63F0EC182278	33A8431A25FD32E2113B63F0EC182278	exact
idlib/containers/strpool.h	.h	695297936B3C3BA35E7B65411D42862A	695297936B3C3BA35E7B65411D42862A	exact
idlib/containers/vectorset.h	.h	77DC047EB571DC486A2978876CBBEAC8	77DC047EB571DC486A2978876CBBEAC8	exact
idlib/containers/vectorweld.h	.h	341D5E5425152A1F07D23A78CA5377EA	341D5E5425152A1F07D23A78CA5377EA	exact
idlib/dict.cpp	.cpp	FDD93C6F37AAFB452169747B258FEFC4	FDD93C6F37AAFB452169747B258FEFC4	exact
idlib/dict.h	.h	AD9DAA3CEC52F54B017CB26E74C99FC5	AD9DAA3CEC52F54B017CB26E74C99FC5	exact
idlib/factory.h	.h	3AB52222BDDC6163E80B3888788954EB	3AB52222BDDC6163E80B3888788954EB	exact
idlib/geometry/drawvert.h	.h	B687B613149C5B6A04EF06E2CB696529	B687B613149C5B6A04EF06E2CB696529	exact
idlib/geometry/jointtransform.cpp	.cpp	7D2C0ED0665DA92B7DFBB11971109092	7D2C0ED0665DA92B7DFBB11971109092	exact
idlib/geometry/jointtransform.h	.h	CE5EE6F28EFFF29023E693FC9B3B403C	CE5EE6F28EFFF29023E693FC9B3B403C	exact
idlib/geometry/surface.cpp	.cpp	FFA036A7637C279BC21536682D966515	FFA036A7637C279BC21536682D966515	exact
idlib/geometry/surface.h	.h	0197EEAF5FD5BABF5709A4D70CB323AC	0197EEAF5FD5BABF5709A4D70CB323AC	exact
idlib/geometry/surface_patch.h	.h	AC94CEE44C1685F4CF21474ACE17963C	AC94CEE44C1685F4CF21474ACE17963C	exact
idlib/geometry/surface_polytope.h	.h	39F7AA36531A0C93C350076FEA98C9E8	39F7AA36531A0C93C350076FEA98C9E8	exact
idlib/geometry/surface_sweptspline.h	.h	55237481A019048BDEDA78424AD3E447	55237481A019048BDEDA78424AD3E447	exact
idlib/geometry/surface_traceable.h	.h	F0846719DF954BD7803758F58E51A3EC	F0846719DF954BD7803758F58E51A3EC	exact
idlib/geometry/tracemodel.cpp	.cpp	D9392484CA26B1515A4D4B5F7288C7E8	D9392484CA26B1515A4D4B5F7288C7E8	exact
idlib/geometry/tracemodel.h	.h	91015A153AB356518D23823A5885CBA4	91015A153AB356518D23823A5885CBA4	exact
idlib/geometry/tracesurface.h	.h	3E347AD91E09AE427AECD699BB8EA8D3	3E347AD91E09AE427AECD699BB8EA8D3	exact
idlib/geometry/winding.cpp	.cpp	E42D7585E1BC37D90BF7B367FC5E6172	E42D7585E1BC37D90BF7B367FC5E6172	exact
idlib/geometry/winding.h	.h	38DDDC7F84BF26CF82C15EB162951835	38DDDC7F84BF26CF82C15EB162951835	exact
idlib/geometry/winding2d.cpp	.cpp	03D6A233BE9573E40910196E8F404A78	03D6A233BE9573E40910196E8F404A78	exact
idlib/geometry/winding2d.h	.h	C21B23DF363FB42D3AB27F50528E02AB	C21B23DF363FB42D3AB27F50528E02AB	exact
idlib/handle.h	.h	09857B3FB538103C2ACD85ADF28A33A9	09857B3FB538103C2ACD85ADF28A33A9	exact
idlib/hashing/crc16.h	.h	937D9DDBF355C40A56065D39E29D251A	937D9DDBF355C40A56065D39E29D251A	exact
idlib/hashing/crc32.cpp	.cpp	80A57599B4328203CB4AA063988531F2	80A57599B4328203CB4AA063988531F2	exact
idlib/hashing/crc32.h	.h	FF6FFB368418E9667E7453CBCC76AC3C	FF6FFB368418E9667E7453CBCC76AC3C	exact
idlib/hashing/crc8.h	.h	3EDB0A1DADBB4128E7B9AB947B1C9B87	3EDB0A1DADBB4128E7B9AB947B1C9B87	exact
idlib/hashing/honeyman.h	.h	91BB368B35818B91F0C9DDF57958C3FE	91BB368B35818B91F0C9DDF57958C3FE	exact
idlib/hashing/md4.cpp	.cpp	9862603883F7C5C89CDECD2EE746CF7F	9862603883F7C5C89CDECD2EE746CF7F	exact
idlib/hashing/md4.h	.h	C4F272FDC0826D75B89B7095205C897C	C4F272FDC0826D75B89B7095205C897C	exact
idlib/hashing/md5.cpp	.cpp	370FC981A2B3E8C91198ED9190E12871	370FC981A2B3E8C91198ED9190E12871	exact
idlib/hashing/md5.h	.h	6DA55B49A8E3FE0E9B57D6EC67D4A5AA	6DA55B49A8E3FE0E9B57D6EC67D4A5AA	exact
idlib/heap.cpp	.cpp	C3E3C2D1B952FD7FBC42F7A6EB8B0CDA	C3E3C2D1B952FD7FBC42F7A6EB8B0CDA	exact
idlib/heap.h	.h	BF73CD0A8220D32697E7B9A83C3DF829	BF73CD0A8220D32697E7B9A83C3DF829	exact
idlib/langdict.cpp	.cpp	5F40DD5FF89999A75BF205232B030D7F	CADCF9F3E114940354613CC26DC93953	different
idlib/langdict.h	.h	A706EFAEB0BF8FB909120489C1065741	02FD73D7E183AFFC01723B6A5A1BFD37	different
idlib/lib.cpp	.cpp	D23B234A2F4D68547DD776EFCBE76EBF	043E1BFDE914387CDD614089B165E18E	different
idlib/lib.h	.h	F50F9D717845E5B8ABF1BF75B8806F48	F50F9D717845E5B8ABF1BF75B8806F48	exact
idlib/libimpl.h	.h	9C57DFBB9C81F75C83657426DCC9AE9B	9C57DFBB9C81F75C83657426DCC9AE9B	exact
idlib/libos.h	.h	450F660439A698A77E9945FAAC6BA93C	450F660439A698A77E9945FAAC6BA93C	exact
idlib/mapfile.h	.h	F0501E42C93A6EE95B6BE1B158899A33	F0501E42C93A6EE95B6BE1B158899A33	exact
idlib/math/angles.cpp	.cpp	4A095EB387207E69125F36D9D7DF03F9	4A095EB387207E69125F36D9D7DF03F9	exact
idlib/math/angles.h	.h	E7A225AC8FD4CE48493CC8BD79F8B29E	E7A225AC8FD4CE48493CC8BD79F8B29E	exact
idlib/math/basictypes.h	.h	DF5A3D4737F8BCD8B4DBB82629FD4DD7	DF5A3D4737F8BCD8B4DBB82629FD4DD7	exact
idlib/math/complex.h	.h	EDB7E58FC0B201AB1F2D581FA8BB86B6	EDB7E58FC0B201AB1F2D581FA8BB86B6	exact
idlib/math/curve.h	.h	B4B7AC1199E3907A858A17A01A24D9AB	B4B7AC1199E3907A858A17A01A24D9AB	exact
idlib/math/extrapolate.h	.h	B46AF33A47DE5C7446FEBF43149104AA	B46AF33A47DE5C7446FEBF43149104AA	exact
idlib/math/floaterrors.h	.h	E74ED293A400AAEFA9C38AFC5E64A1EA	E74ED293A400AAEFA9C38AFC5E64A1EA	exact
idlib/math/interpolate.h	.h	6A2D1A90C06A43A4F8F7C9B3F0C99A95	6A2D1A90C06A43A4F8F7C9B3F0C99A95	exact
idlib/math/lcp.h	.h	AF92655125033D62E342961CD05BB438	AF92655125033D62E342961CD05BB438	exact
idlib/math/mat3x4.h	.h	0EFB819CFA553612E1DF712DC5DF94FA	0EFB819CFA553612E1DF712DC5DF94FA	exact
idlib/math/math.cpp	.cpp	E3FCB15459229A4B28E33189B4E62F54	E3FCB15459229A4B28E33189B4E62F54	exact
idlib/math/math.h	.h	D319B99AAF4E148FEEB60CA0EAF86C27	D319B99AAF4E148FEEB60CA0EAF86C27	exact
idlib/math/matrix.cpp	.cpp	F2144A7CFF7FE0FB688DDD8CF01798F1	F2144A7CFF7FE0FB688DDD8CF01798F1	exact
idlib/math/matrix.h	.h	8A10692C68BE12C141B48CEA74B195EF	8A10692C68BE12C141B48CEA74B195EF	exact
idlib/math/ode.h	.h	8DC67169C150FDD0B5C1D0AE706A1586	8DC67169C150FDD0B5C1D0AE706A1586	exact
idlib/math/perlin.cpp	.cpp	93FB54E9E80DFD08BB673DE90BC1E7E0	93FB54E9E80DFD08BB673DE90BC1E7E0	exact
idlib/math/perlin.h	.h	EB7474D333CA98C8C258DA19CD313ACC	EB7474D333CA98C8C258DA19CD313ACC	exact
idlib/math/plane.h	.h	8FE307B873BF8B8DC9D3715FDFA30848	8FE307B873BF8B8DC9D3715FDFA30848	exact
idlib/math/pluecker.h	.h	3C377D4BF08FD8690E6591DE3E14EE43	3C377D4BF08FD8690E6591DE3E14EE43	exact
idlib/math/polynomial.h	.h	3D95C9A593993156BD03907DF6F7917E	3D95C9A593993156BD03907DF6F7917E	exact
idlib/math/quat.cpp	.cpp	5192DEA0B2C65C0F8B798C8DFBEC95D9	5192DEA0B2C65C0F8B798C8DFBEC95D9	exact
idlib/math/quat.h	.h	AD06BB61CFCD7D8B1A4423A2C6EA4AF2	AD06BB61CFCD7D8B1A4423A2C6EA4AF2	exact
idlib/math/radians.h	.h	C334A80A547B5930781615443FCA18D2	C334A80A547B5930781615443FCA18D2	exact
idlib/math/random.cpp	.cpp	60AAC72A8CC685DCEBB76C4E703C1A0B	60AAC72A8CC685DCEBB76C4E703C1A0B	exact
idlib/math/random.h	.h	667E064E06DAA235EDA4917C5553BF95	667E064E06DAA235EDA4917C5553BF95	exact
idlib/math/rotation.cpp	.cpp	3F9F40EC5680765310800AC57840DF2D	3F9F40EC5680765310800AC57840DF2D	exact
idlib/math/rotation.h	.h	6ACC2393ED1DBD16A31166F729D50278	6ACC2393ED1DBD16A31166F729D50278	exact
idlib/math/simd.cpp	.cpp	763A67AD7B2F03CB4FFCA7BDB195DD28	C2C774D132E10E95491E8FE20DB56526	different
idlib/math/simd.h	.h	FEB19D205E65932BB02D63811282DB64	FEB19D205E65932BB02D63811282DB64	exact
idlib/math/simd_3dnow.cpp	.cpp	2D1B330DFB3776A94C36EF3F73FE5C7A	2D1B330DFB3776A94C36EF3F73FE5C7A	exact
idlib/math/simd_3dnow.h	.h	70D031E29B86D10E8EEBE714D32B7CB9	70D031E29B86D10E8EEBE714D32B7CB9	exact
idlib/math/simd_altivec.h	.h	D3496DE8983C19D5E8C36E6A300F0685	D3496DE8983C19D5E8C36E6A300F0685	exact
idlib/math/simd_generic.cpp	.cpp	C0074F6D809F62A3799E85EC351FC0FE	C0074F6D809F62A3799E85EC351FC0FE	exact
idlib/math/simd_generic.h	.h	6387362DAB49BA463EDB55C95078C8BB	6387362DAB49BA463EDB55C95078C8BB	exact
idlib/math/simd_instructionmacros.h	.h	915907E8E2368F19504D4263F0661E2C	915907E8E2368F19504D4263F0661E2C	exact
idlib/math/simd_mmx.cpp	.cpp	AEC9D816B8A6DCEFF8B75D1A8F150221	4B8E203D01ABCAAC2620438CE0558A2E	different
idlib/math/simd_mmx.h	.h	8BB96E3698FF80A4009B27A4F30175A8	8BB96E3698FF80A4009B27A4F30175A8	exact
idlib/math/simd_sse.cpp	.cpp	2D02731F8FEF50A6E584B9A3C05E2981	2D02731F8FEF50A6E584B9A3C05E2981	exact
idlib/math/simd_sse.h	.h	76FB63618530224541B0A6CF0E204A66	76FB63618530224541B0A6CF0E204A66	exact
idlib/math/simd_sse2.cpp	.cpp	9685F2E52CF911DC28377D623D7075C0	9685F2E52CF911DC28377D623D7075C0	exact
idlib/math/simd_sse2.h	.h	E136881B53DB3224F780760F4F16B431	E136881B53DB3224F780760F4F16B431	exact
idlib/math/simd_sse3.cpp	.cpp	9DA3F0C23D0B165C8DD82A4C1C5BC725	9DA3F0C23D0B165C8DD82A4C1C5BC725	exact
idlib/math/simd_sse3.h	.h	C7700E94A8449F336612318A660A2048	C7700E94A8449F336612318A660A2048	exact
idlib/math/simd_testdata.h	.h	F3353577EA449DDA4F9A14A15C23DC0F	F3353577EA449DDA4F9A14A15C23DC0F	exact
idlib/math/simd_xenon.h	.h	F2191883B57A49C91C6A2B8D6A633C1F	F2191883B57A49C91C6A2B8D6A633C1F	exact
idlib/math/vector.cpp	.cpp	9E0EB4B69B174934426700D87C287423	9E0EB4B69B174934426700D87C287423	exact
idlib/math/vector.h	.h	041CDC722F5C97FD376839FFC57A74D9	041CDC722F5C97FD376839FFC57A74D9	exact
idlib/poolallocator.cpp	.cpp	0BD4F4A02BD4D81A5860A08160D3C6C8	0BD4F4A02BD4D81A5860A08160D3C6C8	exact
idlib/poolallocator.h	.h	96F1BC214C9E9F464829040F5EA2A087	1A523694086E14B0E68F14336F9AA7D0	different
idlib/precompiled.h	.h	EE28CA70B0EA53CEEA2C3F11C26F3FFA	041E11D455FEC5BD1807568EABAAD92F	different
idlib/properties.cpp	.cpp	15E029428155469E8F2246291C1BB9E2	15E029428155469E8F2246291C1BB9E2	exact
idlib/properties.h	.h	B2F95B493CA2587A2265652301E7390E	B2F95B493CA2587A2265652301E7390E	exact
idlib/propertytraits.h	.h	FDF65E2C66A2226AE3EDA1ABF6F35BF2	FDF65E2C66A2226AE3EDA1ABF6F35BF2	exact
idlib/ptrpolicies.h	.h	B89404BAB708CB87D1BECC6A243DBEDB	B89404BAB708CB87D1BECC6A243DBEDB	exact
idlib/singleton.h	.h	795B629EF182E9A4A3C657FF7E049A5C	795B629EF182E9A4A3C657FF7E049A5C	exact
idlib/sort.h	.h	C384244FDCFABAE6207FBB2D7B8AE1E2	C384244FDCFABAE6207FBB2D7B8AE1E2	exact
idlib/sys/threading/syslock.h	.h	DA483F0B07128BD211FE1D2144EE8593	DA483F0B07128BD211FE1D2144EE8593	exact
idlib/sys/threading/syslock_win.cpp	.cpp	CC41B7C8E4359925D5924549674D7550	CC41B7C8E4359925D5924549674D7550	exact
idlib/sys/threading/syssignal.h	.h	0FA880DBBBF776ABA2A5C84C8BE6B53B	0FA880DBBBF776ABA2A5C84C8BE6B53B	exact
idlib/sys/threading/syssignal_win.cpp	.cpp	7657EF0AFEFA47BFBE29E72C21088CA7	7657EF0AFEFA47BFBE29E72C21088CA7	exact
idlib/sys/threading/systhread.h	.h	605A2B16550BCCB96095DD8DB75AB3DC	605A2B16550BCCB96095DD8DB75AB3DC	exact
idlib/sys/threading/systhread_win.cpp	.cpp	2A33815F5A4E27DD7F89489A97E5A81B	2A33815F5A4E27DD7F89489A97E5A81B	exact
idlib/text/base64.h	.h	669EAD4A73DCA3D1D4CC5DF03EE75337	669EAD4A73DCA3D1D4CC5DF03EE75337	exact
idlib/text/cmdargs.cpp	.cpp	5705D190FDB6974F127FA61F2F5DAE69	040F0D5C55EA970F88FB77605376AEA1	different
idlib/text/cmdargs.h	.h	E5BAAFEBA47C33438343C743798CBEF0	E5BAAFEBA47C33438343C743798CBEF0	exact
idlib/text/lexer.cpp	.cpp	4354EC7B5DA0E5726D4C6ED69080C21B	4354EC7B5DA0E5726D4C6ED69080C21B	exact
idlib/text/lexer.h	.h	D2F7243DF45A648A080CF6684793AE1F	D2F7243DF45A648A080CF6684793AE1F	exact
idlib/text/lexerbinary.cpp	.cpp	F7C44A838079DB1E41842EEF8CC116DE	1E95D4236FB99C2FD096B9F0ABE884A8	different
idlib/text/lexerbinary.h	.h	7EA5CA2490767FE27DC89113102361EB	7EA5CA2490767FE27DC89113102361EB	exact
idlib/text/parser.cpp	.cpp	62FF12AD39A9CA8A45F8DD7DAA6EBC8B	62FF12AD39A9CA8A45F8DD7DAA6EBC8B	exact
idlib/text/parser.h	.h	E088D57B014BD9C920241AA362CD6C6D	E088D57B014BD9C920241AA362CD6C6D	exact
idlib/text/str.cpp	.cpp	F5223F93AD7DA3921476AD90BEE75527	A29EFED502FC968CD083142FDFC5681C	different
idlib/text/str.h	.h	605E262704B585FD800768F58727B701	605E262704B585FD800768F58727B701	exact
idlib/text/strbuilder.h	.h	43DCF8DABA48CB2A0E911A5D88483256	43DCF8DABA48CB2A0E911A5D88483256	exact
idlib/text/strsimple.h	.h	772D77C0B79B09EE3CB411D3A40F9557	772D77C0B79B09EE3CB411D3A40F9557	exact
idlib/text/token.cpp	.cpp	D33CD9A7E8C94FF337B8DF5B293B58E5	D33CD9A7E8C94FF337B8DF5B293B58E5	exact
idlib/text/token.h	.h	4097B8B9C595E892CCB88E145D9C0EE7	4097B8B9C595E892CCB88E145D9C0EE7	exact
idlib/text/utf8.cpp	.cpp	40995A90E86B27AE1DF2CA8892DD7CCB	40995A90E86B27AE1DF2CA8892DD7CCB	exact
idlib/text/utf8.h	.h	BF1DFD821AA0F123A43F7BEF4B292E37	BF1DFD821AA0F123A43F7BEF4B292E37	exact
idlib/text/wlexer.cpp	.cpp	A23B4F3B1749200E6CE37B647FB9AA1A	A23B4F3B1749200E6CE37B647FB9AA1A	exact
idlib/text/wlexer.h	.h	8C1972A6E2B4B98B2BBD3ED22111A314	8C1972A6E2B4B98B2BBD3ED22111A314	exact
idlib/text/wstr.cpp	.cpp	9F8EB857E6C41AF64E2879C07627E90B	C9B265B5522B4E24842A5ACF78EEB810	different
idlib/text/wstr.h	.h	864DCCC43543E0168E170B1B0AC9E97C	864DCCC43543E0168E170B1B0AC9E97C	exact
idlib/text/wtoken.cpp	.cpp	E066FAA12D03C668D84181BA901EEC4F	E066FAA12D03C668D84181BA901EEC4F	exact
idlib/text/wtoken.h	.h	745D2BB500C360DDAED268C24FB6D744	745D2BB500C360DDAED268C24FB6D744	exact
idlib/textutilities.cpp	.cpp	0092FC37A3C1111FC5FBCB613E4C7921	0092FC37A3C1111FC5FBCB613E4C7921	exact
idlib/textutilities.h	.h	88E484C03CAE22850FACEC4551FF28A4	88E484C03CAE22850FACEC4551FF28A4	exact
idlib/threading/lock.cpp	.cpp	D997A71BA04E03556883CE4B114AE04A	D997A71BA04E03556883CE4B114AE04A	exact
idlib/threading/lock.h	.h	E7AC8DE69B03F183A830C9F0923E302D	E7AC8DE69B03F183A830C9F0923E302D	exact
idlib/threading/signal.cpp	.cpp	A53CC7E7D3286A52E4FCCDF81369EA80	A53CC7E7D3286A52E4FCCDF81369EA80	exact
idlib/threading/signal.h	.h	B12916266C64731CE79F0951DF1A083B	B12916266C64731CE79F0951DF1A083B	exact
idlib/threading/thread.cpp	.cpp	339B470F475033A515F9FDA38EFA6ED6	339B470F475033A515F9FDA38EFA6ED6	exact
idlib/threading/thread.h	.h	AB823CC8E41B55B7D3EDEA146F5767CC	AB823CC8E41B55B7D3EDEA146F5767CC	exact
idlib/threading/threadingdefs.h	.h	804AA8DF16A0FFB027510A1DE05A0404	804AA8DF16A0FFB027510A1DE05A0404	exact
idlib/threading/threadprocess.h	.h	631CE82902CA94A650A5C70DC6EEF073	631CE82902CA94A650A5C70DC6EEF073	exact
idlib/timer.cpp	.cpp	0246BDE7FD6F31CFEA1FA47CABFF87CC	0246BDE7FD6F31CFEA1FA47CABFF87CC	exact
idlib/timer.h	.h	6FCB1716883983CA72AAE37C6F5D9070	6FCB1716883983CA72AAE37C6F5D9070	exact
libs/aaslib/aasfile.cpp	.cpp	77A1B23F4B9E5170EDC84ECFBC74159B		missing
libs/aaslib/aasfile.h	.h	A941703645EC6E0FB1BC80A60EB872E0	A941703645EC6E0FB1BC80A60EB872E0	exact
libs/aaslib/aasfile_local.h	.h	3DAAD313A32C3FBEC4402C901B7C5C19		missing
libs/aaslib/aasfile_sample.cpp	.cpp	D4E626855A33B5F25ABEB45F338883E6		missing
libs/aaslib/aasfilemanager.cpp	.cpp	40FB39B5841D47ABBF583E3E24A279BF	311DF329D4AFDE185EB5F61620161863	different
libs/aaslib/aasfilemanager.h	.h	30BE5E38F68FEAF033C43B9A2D214052	30BE5E38F68FEAF033C43B9A2D214052	exact
libs/bink/binkw32/bink.h	.h	09E787A5331CA72C008EE4DDB1F85E69		missing
libs/bink/binkw32/radbase.h	.h	35396C7C202A5811544E62D7E44F7665		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdarray.h	.h	89B66EFB8FEFDF301D02BF5437EE2942		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdarray.inl	.inl	61613AE79FE7F3406B7519B322A99AD8		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdbitbuffer.h	.h	76885784A152771EB062719C993B8A3A		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdbitbuffer.inl	.inl	A3F8C85355E6562BA1E3D9AB3EA5C933		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdbitbuffertypes.h	.h	38D4D25FE90849E3B0E2F965250C03C5		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdbytebuffer.h	.h	E43B6673542D5D92CBE1EDBDA09C69B7		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdbytebuffer.inl	.inl	7F1CBBF27B31E4835D28136E628132CF		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdcircularbuffer.h	.h	547856BF68C219ED02A410498BE67386		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdcircularbuffer.inl	.inl	5EAD339C6BD8518F2284166A7A3219DF		missing
libs/demonware/demonware-1.80/bdcore/bdcontainers/bdfastarray.h	.h	E07C12A063FCCB3CE3F048078E2E7139		missing
